,name,sallary,duty,location,time
25116,浙江大学继续教育学院,7-15万/年,后勤资源安排（后勤管理与服务部）,杭州-江干区,12-29
25117,浙江大学继续教育学院,4-5.5千/月,英语教师（行业培训部）,杭州-江干区,12-29
25118,浙江大学继续教育学院,5-20万/年,项目骨干（华南区培训部）,杭州-江干区,12-29
25119,浙江大学继续教育学院,7-15万/年,现场教学管理（教学管理与服务部）,杭州-江干区,12-29
25120,浙江大学继续教育学院,7-15万/年,教学管理（教学管理与服务部）,杭州-江干区,12-29
25121,浙江大学继续教育学院,5-20万/年,项目骨干（西北东北区推广部）,杭州-江干区,12-29
25122,浙江大学继续教育学院,5-20万/年,项目骨干（西南区培训部）,杭州-江干区,12-29
25123,浙江大学继续教育学院,5-20万/年,项目主任（企业培训部）,杭州-江干区,12-29
25124,浙江大学继续教育学院,5-20万/年,项目骨干（浙江区培训部）,杭州-江干区,12-29
25125,浙江大学继续教育学院,5-20万/年,项目骨干（华北华中区培训部）,杭州-江干区,12-29
25126,浙江大学继续教育学院,5-20万/年,项目主管（华东二区培训部）,杭州-江干区,12-29
25127,浙江大学继续教育学院,5-20万/年,在线培训项目管理（综合培训部）,杭州-江干区,12-29
25128,浙江大学继续教育学院,17元/小时,实习班主任（学务管理与服务部）,杭州-江干区,12-29
25129,浙江大学继续教育学院,7-15万/年,班主任（学务管理与服务部）,杭州-江干区,12-29
25130,绿盟科技,1.5-2万/月,web安全研究员J10908,武汉,12-29
25131,绿盟科技,1-1.5万/月,Web前端开发工程师J10297,异地招聘,12-29
25132,绿盟科技,1-1.5万/月,C++研发工程师J10730,异地招聘,12-29
25133,香港新传媒集团,1-1.5万/月,架构师,广州-越秀区,12-29
25134,香港新传媒集团,0.8-1万/月,系统分析员（五险一金+福利齐全+双休）,广州-越秀区,12-29
25135,武汉欧亚达商业控股集团有限公司,5-9千/月,前端工程师,武汉-武昌区,12-29
25136,深圳市远望工业自动化设备有限公司,0.7-1万/月,网页设计师,异地招聘,12-29
25137,深圳市远望工业自动化设备有限公司,1.5-2万/月,网站架构设计师 (众包+ B2C),异地招聘,12-29
25138,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京,12-29
25139,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25140,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25141,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25142,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25143,金宇时（北京）科技发展有限公司,20-30万/年,系统运营技术总监CTO,北京-大兴区,12-29
25144,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25145,金宇时（北京）科技发展有限公司,20-30万/年,系统运营技术总监CTO,北京-大兴区,12-29
25146,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25147,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25148,金宇时（北京）科技发展有限公司,20-30万/年,系统运营主管CTO,北京-大兴区,12-29
25149,金宇时（北京）科技发展有限公司,20-30万/年,系统运营总监CTO,北京-大兴区,12-29
25150,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25151,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25152,金宇时（北京）科技发展有限公司,20-30万/年,首席技术官CTO,北京-大兴区,12-29
25153,金宇时（北京）科技发展有限公司,15-20万/年,首席技术官CTO,北京-大兴区,12-29
25154,杭州京歌科技有限公司,0.4-1.2万/月,软件测试工程师,杭州-江干区,12-29
25155,凯捷咨询（中国）有限公司,1.5-2万/月,前端开发工程师（组长）angular2,上海-浦东新区,12-29
25156,广州品客软件有限公司,3-4.5千/月,前端开发工程师（实习生）,广州-天河区,12-29
25157,铭德资产管理有限公司,0.7-1.2万/月,网站开发工程师 /IT,上海-黄浦区,12-29
25158,深圳前海汇计算科技有限公司,0.9-1.6万/月,高级web前端开发,深圳-南山区,12-29
25159,中国金融认证中心（CFCA）,1-1.5万/月,高级实施工程师/技术支持,北京,12-29
25160,中国金融认证中心（CFCA）,1-1.8万/月,系统工程师,北京-海淀区,12-29
25161,西安天讯网络信息技术有限公司,4.5-6千/月,Java研发（可接受应届生）,西安-高新技术...,12-29
25162,西安天讯网络信息技术有限公司,4.5-6千/月,西安软件带薪实习开发（Java方向）,西安-高新技术...,12-29
25163,广州冠宏化妆品有限公司,0.3-1.5万/月,急聘 外贸业务员 包吃住,广州-白云区,12-28
25164,广州冠宏化妆品有限公司,4-6千/月,人力资源专员（包吃住 五险一金）,广州-白云区,12-28
25165,广州冠宏化妆品有限公司,4.5-6千/月,国际运营,广州-白云区,12-28
25166,唯品会（中国）有限公司,2.5-3万/月,理财前端开发工程师,上海-静安区,12-28
25167,西安敦行信息技术有限公司,4.5-5.5千/月,电子信息专业转JAVA后端研发,西安,12-28
25168,西安天讯网络信息技术有限公司,4.5-6千/月,Java软件开发实习储备（应届生）,西安-高新技术...,12-28
25169,广州冠宏化妆品有限公司,4-5千/月,人力资源专员,广州-白云区,12-28
25170,广州冠宏化妆品有限公司,0.3-1万/月,阿里巴巴后台运营/网站运营/SEO推广专员(提成包食宿),广州-白云区,12-28
25171,广州品客软件有限公司,0.6-1万/月,前端开发工程师,广州-天河区,12-28
25172,广州品客软件有限公司,0.8-1.6万/月,高级前端开发工程师,广州-天河区,12-28
25173,上海纽港资产管理有限公司,1.5-2万/月,（底薪5k+双休+供住+高额提成）网络推广专员/总监,上海-嘉定区,12-28
25174,上海纽港资产管理有限公司,1.5-2万/月,（底薪5k+双休+供住+高额提成）网络推广专员/总监,上海-嘉定区,12-28
25175,唯品会（中国）有限公司,1.5-3万/月,信息安全工程师,广州-海珠区,12-28
25176,唯品会（中国）有限公司,1.5-2万/月,Java高级开发工程师,广州-荔湾区,12-28
25177,唯品会（中国）有限公司,2.5-3万/月,高级运维工程师（应用运维广州）(13133),广州-荔湾区,12-28
25178,唯品会（中国）有限公司,1.2-2万/月,培训主管/经理,广州-海珠区,12-28
25179,唯品会（中国）有限公司,1.5-2万/月,猎聘/甲方猎头,广州-海珠区,12-28
25180,唯品会（中国）有限公司,1-1.5万/月,猎聘项目主管,广州-海珠区,12-28
25181,西安敦行信息技术有限公司,0.8-1万/月,Java/Web---IT 名企急聘,西安,12-28
25182,西安敦行信息技术有限公司,4-6千/月,软件工程师（应届生-零基础）,西安,12-28
25183,西安敦行信息技术有限公司,4.5-6千/月,软件开发/Java软件语言研发,西安,12-28
25184,深圳市华夏城智管理咨询有限公司,1-5万/月,技術支持工程師,深圳-罗湖区,12-28
25185,上海笃胜信息科技有限公司,1-1.4万/月,React Native 开发工程师,上海-杨浦区,12-28
25186,西安天讯网络信息技术有限公司,4.5-6千/月,Java互联网软件开发实习岗,西安-高新技术...,12-28
25187,西安天讯网络信息技术有限公司,4.5-6千/月,Java企业级web开发岗,西安-高新技术...,12-28
25188,西安天讯网络信息技术有限公司,1-1.5万/月,高级项目经理(电信OSS项目),西安-高新技术...,12-28
25189,西安天讯网络信息技术有限公司,6-8千/月,Java网络工程师,西安-高新技术...,12-28
25190,西安天讯网络信息技术有限公司,4.5-6千/月,Java软件开发（可先培养）,西安-高新技术...,12-28
25191,西安天讯网络信息技术有限公司,4.5-6千/月,初级Java软件开发带薪实习生,西安-高新技术...,12-28
25192,西安天讯网络信息技术有限公司,6-8千/月,Java软件初级工程师+定期技术培训,西安-高新技术...,12-28
25193,上海纽港资产管理有限公司,1.5-2万/月,（底薪5k+双休+供住+高额提成）网络推广专员/总监,上海-嘉定区,12-28
25194,上海纽港资产管理有限公司,1.5-2万/月,（底薪5k+双休+供住+高额提成）网络推广专员/总监,上海-嘉定区,12-28
25195,威勃庞尔（上海）信息科技有限公司,0.8-1.5万/月,Senior Account Manager(Shanghai),上海-静安区,12-28
25196,广州冠宏化妆品有限公司,3.5-8千/月,跨境电商运营,广州-白云区,12-28
25197,广州冠宏化妆品有限公司,0.5-1万/月,阿里巴巴国际站运营/外贸运营,广州-白云区,12-28
25198,唯品会（中国）有限公司,1.8-2.5万/月,测试开发/自动化测试,上海-闵行区,12-28
25199,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25200,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25201,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25202,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,广州-海珠区,12-28
25203,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25204,上海恩德丽斯实业有限公司,1.5-2万/月,（无责底薪5K+平均提成+奖金）网络推广专员/总监,上海-嘉定区,12-28
25205,玛玛洛可少儿英语广州荔湾中心,0.4-1万/月,高薪急聘少儿英语招生顾问/课程顾问/行政/销售代表,广州-荔湾区,12-28
25206,玛玛洛可少儿英语广州荔湾中心,0.4-1万/月,高薪急聘少儿英语销售顾问/课程顾问/行政/销售代表,广州-荔湾区,12-28
25207,玛玛洛可少儿英语广州荔湾中心,0.4-1万/月,高薪急聘少儿英语销售顾问/课程顾问/行政/销售代表,广州-荔湾区,12-28
25208,深圳凯名信息咨询有限公司,2-4万/月,技术经理,深圳-南山区,12-28
25209,西安天讯网络信息技术有限公司,3-4.5千/月,理工类应届生（软件开发方向无经验可先培养）,西安-高新技术...,12-28
25210,西安天讯网络信息技术有限公司,3-6千/月,IT实习生专岗-双休+多福利+高薪转正,西安-高新技术...,12-28
25211,广东广凌信息科技股份有限公司,1.5-2万/月,软件部经理,广州,12-28
25212,松原新计划科技有限公司,1.5-2万/月,系统架构师,大连-甘井子区,12-28
25213,香港新传媒集团,0.8-1.2万/月,程序员（双休+五险一金+交通便利）,广州-越秀区,12-27
25214,深圳市志行正科技有限公司,3-4万/月,系统架构设计师,深圳-福田区,12-27
25215,微知网络科技（上海）有限公司,2-4万/月,技术总监,上海-静安区,12-27
25216,广州冠宏化妆品有限公司,0.3-1万/月,（急）外贸业务员 包食宿高提成,广州-白云区,12-28
25217,广州冠宏化妆品有限公司,3.5-4.5千/月,阿里巴巴后台运营/网站运营/SEO推广专员(提成包食宿),广州-白云区,12-28
25218,广州冠宏化妆品有限公司,4-5千/月,人力资源专员（包吃住 社保）,广州-白云区,12-28
25219,广州冠宏化妆品有限公司,4-6千/月,人事专员/行政人事/人力资源（包吃住）,广州-白云区,12-28
25220,广州冠宏化妆品有限公司,0.6-1万/月,阿里巴巴国际站运营/跨境电商运营（包吃住）,广州-白云区,12-28
25221,广州冠宏化妆品有限公司,3.5-8千/月,阿里巴巴运营,广州-白云区,12-28
25222,广州冠宏化妆品有限公司,0.5-1万/月,电商专员/跨境电商专员（包住包吃）,广州-白云区,12-28
25223,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25224,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25225,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25226,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25227,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25228,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25229,深圳光汇石油集团股份有限公司,3.5-8万/月,首席技术官 CTO,异地招聘,12-28
25230,深圳光汇石油集团股份有限公司,3.5-8万/月,首席技术官 CTO,异地招聘,12-28
25231,深圳市微趣时代科技有限公司,1.5-2万/月,高级前端UI工程师,深圳-福田区,12-28
25232,深圳市微趣时代科技有限公司,1.5-3万/月,架构师,深圳-福田区,12-28
25233,腾讯无线大连研发中心,0.8-1万/月,前端开发工程师（工作地：大连）,异地招聘,12-28
25234,广州酷狗计算机科技有限公司,2.5-3.5万/月,PTBU-后端架构师,广州-天河区,12-28
25235,广州酷狗计算机科技有限公司,2-4万/月,PTBU-支付架构师,广州-天河区,12-28
25236,杭州电魂网络科技股份有限公司,4-5万/月,运维总监,杭州-滨江区,12-27
25237,深圳市星河产业投资发展集团有限公司,1-2万/月,软件测试工程师,深圳-龙岗区,12-27
25238,深圳市星河产业投资发展集团有限公司,1-2万/月,前端工程师,深圳-龙岗区,12-27
25239,广州登客网互联网科技有限公司,6-8千/月,Web前端开发工程师,长沙-开福区,12-27
25240,广州登客网互联网科技有限公司,6-8千/月,Web前端开发工程师,长沙-芙蓉区,12-27
25241,广州冠宏化妆品有限公司,3.5-4千/月,平面设计/产品美工/电商美工,广州-白云区,12-28
25242,广州冠宏化妆品有限公司,0.8-1万/月,阿里巴巴国际站运营店长,广州-白云区,12-28
25243,广州冠宏化妆品有限公司,3.5-8千/月,平面设计/美工修图/摄影（包吃住）,广州-白云区,12-28
25244,广州冠宏化妆品有限公司,0.5-1万/月,阿里巴巴国际站运营（包吃住）,广州-白云区,12-28
25245,广州冠宏化妆品有限公司,0.6-1万/月,SEO/Google推广/阿里巴巴国际站运营,广州-白云区,12-28
25246,广州冠宏化妆品有限公司,0.5-1万/月,阿里巴巴国际站运营,广州-白云区,12-28
25247,广州冠宏化妆品有限公司,4-5千/月,阿里巴巴国际站运营,广州-白云区,12-28
25248,唯品会（中国）有限公司,1.5-4.5万/月,大区物流运作负责人,异地招聘,12-28
25249,唯品会（中国）有限公司,0.8-1.5万/月,数据库工程师,广州-海珠区,12-28
25250,唯品会（中国）有限公司,1-3万/月,高级软件测试工程师（支付业务）,上海,12-28
25251,唯品会（中国）有限公司,2-2.5万/月,高级测试工程师,上海-闵行区,12-28
25252,唯品会（中国）有限公司,6-8千/月,市场营销主管/专员,异地招聘,12-28
