,duty,sallary,name,time,location
7916,数据运营专员/经理（幸福钱庄）,1.5-2.5万/月,善林（上海）金融信息服务有限公司,2月7日,上海-浦东新区
7917,数据分析-风控（幸福钱庄）,0.8-1.5万/月,善林（上海）金融信息服务有限公司,2月7日,上海-浦东新区
7918,数据分析师-产品运营（幸福钱庄）,0.8-1.5万/月,善林（上海）金融信息服务有限公司,2月7日,上海-浦东新区
7919,大数据挖掘工程师（幸福钱庄）,1-2万/月,善林（上海）金融信息服务有限公司,2月7日,上海-浦东新区
7920,机器学习工程师,0.7-1.5万/月,深圳市善行医疗科技有限公司,2月7日,深圳-南山区
7921,大数据开发工程师,0.8-1.5万/月,一飞智控（北京）科技有限公司,2月7日,异地招聘
7922,计算机视觉及图像处理工程师,1-1.5万/月,一飞智控（北京）科技有限公司,2月7日,北京-西城区
7923,软件工程师,1-1.5万/月,深圳市超思维电子股份有限公司,2月7日,深圳-宝安区
7924,高级ETL开发工程师,0.8-1.5万/月,重庆友博科技有限公司,2月7日,重庆-九龙坡区
7925,机器人实习生,1-2千/月,北京艾利特科技有限公司,2月7日,北京-海淀区
7926,教育测评数据分析师,1-1.5万/月,上海互教教育科技有限公司,2月7日,上海-浦东新区
7927,知识图谱高级工程师,2-2.5万/月,和美（深圳）信息技术股份有限公司,2月7日,深圳-南山区
7928,同花顺--医疗平台开发工程师,1.5-3万/月,杭州同花顺数据开发有限公司,2月7日,杭州-余杭区
7929,同花顺--AI工程开发,1.5-3万/月,杭州同花顺数据开发有限公司,2月7日,杭州-余杭区
7930,同花顺--医疗人工智能C++开发,1.5-3万/月,杭州同花顺数据开发有限公司,2月7日,杭州-余杭区
7931,嵌入式/上层软件工程师,0.8-1万/月,睿视智觉（厦门）科技有限公司,2月7日,武汉-洪山区
7932,电机驱动开发工程师,15-20万/年,北京卓翼智能科技有限公司,2月7日,北京
7933,视觉工程师,0.7-2万/月,佛山隆深机器人有限公司,2月7日,佛山
7934,大数据研发工程师（平台方向）,0.7-1.5万/月,华通信安（北京）科技发展有限公司,2月7日,长沙-开福区
7935,云计算研发工程师（平台方向）,0.7-1.5万/月,华通信安（北京）科技发展有限公司,2月7日,西安
7936,软件工程师,0.5-1万/月,华通信安（北京）科技发展有限公司,2月7日,长沙-开福区
7937,机器人控制工程师,0.8-1万/月,成都运达科技股份有限公司,2月7日,成都
7938,软件工程师（电机控制算法）,1-1.5万/月,上海拓攻机器人有限公司,2月7日,南京-雨花台区
7939,信号处理工程师,0.8-1.2万/月,成都名品世家装饰设计有限公司,2月7日,成都-高新区
7940,逻辑工程师（FPGA）,10-30万/年,成都智明达电子股份有限公司,2月7日,成都
7941,工业视觉工程师,0.7-1.2万/月,杭州国辰机器人科技有限公司,2月7日,杭州-萧山区
7942,视觉工程师,0.6-1万/月,吴江华丰电子科技有限公司,2月7日,异地招聘
7943,视觉工程师,0.6-1万/月,吴江华丰电子科技有限公司,2月7日,苏州-吴江区
7944,计算机视觉工程师,4.5-9千/月,郑州金惠计算机系统工程有限公司,2月7日,郑州-高新区
7945,游戏开发工程师,1-1.5万/月,上海丰草文化传播有限公司,2月7日,上海-虹口区
7946,资深图像算法/识别工程师,1-2万/月,宁波高斯医疗科技有限公司,2月7日,温州
7947,图像算法/识别工程师,0.8-1.5万/月,宁波高斯医疗科技有限公司,2月7日,温州
7948,资深图像算法/识别工程师,1-2万/月,宁波高斯医疗科技有限公司,2月7日,宁波
7949,机器人控制工程师,0.8-1.6万/月,尔智机器人（上海）有限公司,2月7日,上海-闵行区
7950,机器人运动算法控制工程师,1-3万/月,尔智机器人（上海）有限公司,2月7日,上海-闵行区
7951,数据挖掘工程师/数据挖掘助理（急聘 双休 项目奖金）,0.8-1.5万/月,北京科莱特信息技术有限公司福州分...,2月7日,福州-仓山区
7952,FPGA工程师,3-8千/月,成都烨软科技有限公司,2月7日,成都-武侯区
7953,FPGA工程师,0.5-1万/月,成都烨软科技有限公司,2月7日,成都-武侯区
7954,信号处理工程师,0.5-1.2万/月,成都烨软科技有限公司,2月7日,成都-武侯区
7955,图像处理工程师（精密机器人研究所）,12-18万/年,清华四川能源互联网研究院,2月7日,成都
7956,能源大数据研究员,20-36万/年,清华四川能源互联网研究院,2月7日,成都
7957,自然语言处理工程师,2.5-5万/月,上海嘉果信息科技有限公司,2月7日,上海
7958,数据分析师（能源传感及通讯研究所）,10-16万/年,清华四川能源互联网研究院,2月7日,成都
7959,高级数据分析师（能源大数据研究中心）,13-23万/年,清华四川能源互联网研究院,2月7日,成都-高新区
7960,高级数据分析师（能源大数据研究中心）,13-23万/年,清华四川能源互联网研究院,2月7日,异地招聘
7961,数据分析师,10-18万/年,清华四川能源互联网研究院,2月7日,成都-高新区
7962,工业云架构师,1.2-2万/月,上海智能制造系统创新中心有限公司,2月7日,上海-徐汇区
7963,工业云工程师,1.2-2万/月,上海智能制造系统创新中心有限公司,2月7日,上海-徐汇区
7964,创新云工程师,1.2-2万/月,上海智能制造系统创新中心有限公司,2月7日,上海-徐汇区
7965,数据分析经理（金融）,1.5-2万/月,银联智惠信息服务（上海）有限公司,2月7日,上海
7966,资深算法SDK优化工程师J10257,2.5-3万/月,利欧集团数字科技上海有限公司,2月7日,上海-浦东新区
7967,计算机视觉图像工程师,1.5-2万/月,四川超影科技有限公司,2月7日,成都-高新区
7968,通信信号处理工程师,0.8-1.2万/月,湖南源信光电科技股份有限公司,2月7日,长沙
7969,高级ETL开发工程师,0.8-1.5万/月,重庆慧都科技有限公司,2月7日,重庆-九龙坡区
7970,算法经理（幸福钱庄）,2-3万/月,善林（上海）金融信息服务有限公司,2月7日,上海
7971,算法主管（幸福钱庄）,1-2万/月,善林（上海）金融信息服务有限公司,2月7日,上海
7972,数据分析工程师,1.5-3万/月,上海六界信息技术有限公司,2月7日,上海-徐汇区
7973,机器视觉项目经理,12-18万/年,镇江苏仪德科技有限公司,2月7日,异地招聘
7974,机器视觉项目经理,8-12万/年,镇江苏仪德科技有限公司,2月7日,异地招聘
7975,机器视觉项目经理,12-18万/年,镇江苏仪德科技有限公司,2月7日,异地招聘
7976,机器视觉项目经理,12-18万/年,镇江苏仪德科技有限公司,2月7日,异地招聘
7977,智能语音-语音识别引擎开发研究员-北京-00730,2-2.5万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
7978,软件开发工程师,0.8-1.5万/月,广东奥普特科技股份有限公司,2月7日,东莞-长安镇
7979,Java高级开发工程师,1.5-3万/月,南京中一物联科技有限公司,2月7日,南京-鼓楼区
7980,算法实习生,0.6-2万/月,南京中一物联科技有限公司,2月7日,南京-鼓楼区
7981,算法专家,2-5万/月,南京中一物联科技有限公司,2月7日,南京-鼓楼区
7982,见习数据分析师,4.5-6千/月,云和恩墨（北京）信息技术有限公司,2月7日,贵阳
7983,见习数据分析师,4.5-6千/月,云和恩墨（北京）信息技术有限公司,2月7日,南京-栖霞区
7984,机器视觉项目经理,8-12万/年,镇江苏仪德科技有限公司,2月7日,镇江
7985,C++（图形/算法/GIS）,1.5-3万/月,上海鲁班软件股份有限公司,2月7日,上海
7986,数据分析与建模岗,1.5-2万/月,北京至上泽思信息技术有限公司,2月7日,北京-朝阳区
7987,机器学习工程师（偏工程）,1.5-4万/月,星环信息科技（上海）有限公司,2月7日,上海-徐汇区
7988,机器学习工程师（算法）,1.5-4万/月,星环信息科技（上海）有限公司,2月7日,上海-徐汇区
7989,模式识别研发高级工程师/工程师/助理工程师,0.6-3万/月,香港中文大学（深圳）,2月7日,深圳
7990,导航算法高级工程师/工程师/助理工程师,0.6-3万/月,香港中文大学（深圳）,2月7日,深圳
7991,智能问答-知识图谱算法研究员-北京-02325,3-5万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
7992,个性化阅读-广告算法研究员-北京-02209,2-4万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
7993,商业搜索（无线）-竞价广告算法研究员-北京-00571,2-2.5万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
7994,搜狗地图-定位数据分析工程师-北京-01111 搜狗公司,2-2.5万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
7995,商业网盟广告-算法研究员-北京-01304,1.5-2万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
7996,软件开发工程师,0.8-1.5万/月,广东奥普特科技股份有限公司,2月7日,异地招聘
7997,数据挖掘工程师,1.5-2万/月,佛山市海天调味食品股份有限公司,2月7日,佛山
7998,TEG03-高级算法研发工程师（深圳）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
7999,21557-音视频实验室音频算法专家（深圳）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8000,SA-腾讯社交广告微信方向算法专家（深圳）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8001,见习数据分析师,4.5-6千/月,云和恩墨（北京）信息技术有限公司,2月7日,北京
8002,机器学习工程师,3-5万/月,南京小森纸制品有限公司,2月7日,异地招聘
8003,自然语言处理工程师,2-4万/月,南京小森纸制品有限公司,2月7日,异地招聘
8004,Java工程师/高额绩效奖+年底分红,6-8千/月,天津市九天银河科技发展有限公司,2月7日,长沙-岳麓区
8005,算法研究工程师,15-25万/年,深圳融昕医疗科技有限公司,2月7日,深圳-宝安区
8006,深度学习开发工程师,1-2万/月,上海赋民农业科技股份有限公司,2月7日,上海-浦东新区
8007,机器人导航工程师,1.5-2万/月,上海赋民农业科技股份有限公司,2月7日,上海-浦东新区
8008,SLAM （机器人导航）,1.5-2.5万/月,上海赋民农业科技股份有限公司,2月7日,上海-浦东新区
8009,Python开发工程师,0.6-2万/月,珠海安娜贝拉珠宝有限公司,2月7日,珠海
8010,视觉软件工程师,0.6-1.6万/月,深圳市迈德威视科技有限公司,2月7日,深圳
8011,搜狗输入法-大数据处理工程师-北京-01317,2-2.5万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
8012,网页搜索-推荐算法研究员-北京-01388,2-2.5万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
8013,智能驾驶-手写体方向算法-北京-02908,1.5-3万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
8014,智能问答-对话算法研究员-北京-02326,3-5万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
8015,数据分析师,4.5-6千/月,河南拓普计算机网络工程有限公司,2月7日,郑州
8016,TEG11-推荐系统算法研发工程师（北京）,,深圳市腾讯计算机系统有限公司,2月7日,北京
8017,SA-腾讯社交广告算法研究员-图像视觉方向（深圳）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8018,MIG15-语音识别算法研究员,,深圳市腾讯计算机系统有限公司,2月7日,北京
8019,MIG16-地图定位算法研究员（北京）,,深圳市腾讯计算机系统有限公司,2月7日,北京
8020,SA-腾讯社交广告策略产品经理微信方向（深圳）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8021,22989-人工智能算法专家（语音方向）（深圳/成都/上海/北京）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8022,高级图像处理工程师,1.5-2.5万/月,深圳市同为数码科技股份有限公司,2月7日,深圳-南山区
8023,光机治具设备开发工程师,1.2-1.6万/月,深圳市同为数码科技股份有限公司,2月7日,深圳-南山区
8024,信息流-推荐算法研究员-北京-03415,2-3.5万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
8025,搜狗问问-研发工程师-成都-02291,1-2万/月,北京搜狗科技发展有限公司,2月7日,成都-高新区
8026,机器视觉软件工程师,0.6-1.6万/月,深圳市迈德威视科技有限公司,2月7日,深圳
8027,视觉软件工程师,0.6-1.6万/月,深圳市迈德威视科技有限公司,2月7日,深圳
8028,数据分析师,4-8千/月,杭州火奴电子商务有限公司,2月7日,杭州-西湖区
8029,数据挖掘专家,3-4万/月,北京品友互动信息技术股份公司,2月7日,北京
8030,资深数据挖掘工程师,2-2.5万/月,北京品友互动信息技术股份公司,2月7日,北京
8031,资深图像处理工程师,2.5-3万/月,中导光电设备股份有限公司,2月7日,武汉
8032,博士后工作站-人工智能方向,1.5-2万/月,深圳市理邦精密仪器股份有限公司,2月7日,深圳-南山区
8033,博士后工作站-图像处理方向,1.5-2万/月,深圳市理邦精密仪器股份有限公司,2月7日,深圳-南山区
8034,博士后工作站-生理信号测量与分析,1.5-2万/月,深圳市理邦精密仪器股份有限公司,2月7日,深圳-南山区
8035,医学图像处理工程师,0.7-1.5万/月,杭州脉流科技有限公司,2月7日,杭州
8036,FEA工程师,0.7-1.5万/月,杭州脉流科技有限公司,2月7日,杭州
8037,CFD软件开发工程师,1-2万/月,杭州脉流科技有限公司,2月7日,杭州
8038,22989-人工智能算法专家（NLP方向）（深圳/成都/上海/北京）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8039,22989-人工智能算法专家（图像/视频方向）（深圳/成都/上海/北京）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8040,TEG03-高级图像算法研发工程师（深圳）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8041,MIG09-语音合成算法研究员,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8042,22989-人工智能机器学习算法专家（深圳/成都/上海/北京）,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8043,MIG09-图像算法高级工程师,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8044,MIG09-QQ浏览器广告算法高级工程师,,深圳市腾讯计算机系统有限公司,2月7日,深圳
8045,智能驾驶-视觉SLAM方向-北京-02911,1.5-3万/月,北京搜狗科技发展有限公司,2月7日,北京-海淀区
