,sallary,location,duty,name,time
14380,9.9-48.8万/月,镇江,会计主管（镇江公司岗位）,无锡协信远信房地产开发有限公司,2月6日
14381,9.9-48.8万/月,镇江,机电工程经理（镇江公司岗位）,无锡协信远信房地产开发有限公司,2月6日
14382,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14383,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14384,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14385,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14386,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14387,7-7.9万/月,异地招聘,总经理,苏州澳威尔贸易有限公司,2月6日
14388,7-7.9万/月,异地招聘,总经理,苏州澳威尔贸易有限公司,2月6日
14389,7-7.9万/月,异地招聘,总经理,苏州澳威尔贸易有限公司,2月6日
14390,7-7.9万/月,异地招聘,总经理,苏州澳威尔贸易有限公司,2月6日
14391,7-7.9万/月,异地招聘,总经理,苏州澳威尔贸易有限公司,2月6日
14392,10-30万/月,北京-海淀区,高薪诚聘医美颜值担当+20年龙头企业,北京科发源医院管理有限公司,2月6日
14393,13-17万/月,北京-海淀区,内审主管,北京科发源医院管理有限公司,2月6日
14394,100万以上/年,北京,金融销售精英/理财规划（实现百万年薪）,平安综合金融业务服务部,2月6日
14395,100万以上/年,北京,金融销售精英/理财规划（实现百万年薪）,平安综合金融业务服务部,2月6日
14396,100万以上/年,北京,金融销售精英/理财规划（实现百万年薪）,平安综合金融业务服务部,2月6日
14397,50000元/天,广州-越秀区,少儿英语老师,广州源培教育科技有限公司,2月6日
14398,9.9-48.8万/月,镇江,报批报建主管/经理（镇江公司岗位）,无锡协信远信房地产开发有限公司,2月6日
14399,7-10万/月,上海-徐汇区,商务总监,MBA招生网,2月6日
14400,7-10万/月,上海-徐汇区,渠道拓展总监,MBA招生网,2月6日
14401,7-10万/月,上海-徐汇区,网站运营总监,MBA招生网,2月6日
14402,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14403,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14404,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14405,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14406,5-7万/月,异地招聘,中医针灸推拿,如东丰利惠慈医院,2月6日
14407,5-7万/月,北京-东城区,中医针灸推拿,如东丰利惠慈医院,2月6日
14408,7-7.9万/月,异地招聘,总经理,苏州澳威尔贸易有限公司,2月6日
14409,7-7.9万/月,苏州,总经理,苏州澳威尔贸易有限公司,2月6日
14410,7-10万/月,杭州,大区总监,香港凯丽国际医疗集团有限公司,2月6日
14411,80-100万/年,杭州,医美市场总监,香港凯丽国际医疗集团有限公司,2月6日
14412,900元/小时,广州-越秀区,俄语老师,广州源培教育科技有限公司,2月6日
14413,900元/小时,广州-越秀区,阿拉伯语老师,广州源培教育科技有限公司,2月6日
14414,900元/小时,广州-荔湾区,英语老师,广州源培教育科技有限公司,2月6日
14415,60-80万/年,深圳,区域总监,深圳市中合银金融控股有限公司,2月6日
14416,15-30万/月,异地招聘,生命科学部仪器部销售工程师+硕士+年薪15-30万+提成,成都立德赛科技有限公司,2月6日
14417,15-30万/月,异地招聘,生命科学部仪器部销售工程师+硕士+年薪15-30万+提成,成都立德赛科技有限公司,2月6日
14418,7-10万/月,上海-徐汇区,客户总监,MBA招生网,2月6日
14419,7-10万/月,上海-徐汇区,产品总监,MBA招生网,2月6日
14420,5-7万/月,上海-徐汇区,战略企划经理,MBA招生网,2月6日
14421,5-7万/月,上海-徐汇区,高级市场经理,MBA招生网,2月6日
14422,5-7万/月,上海-徐汇区,市场经理,MBA招生网,2月6日
14423,100万以上/年,长沙,计划运营管理中心总经理,湖南省泰禹实业有限公司,2月6日
14424,80-100万/年,上海-闵行区,上海链家 市中心一手豪宅销售 高薪等你挑战,上海链家,2月6日
14425,60-80万/年,上海-闵行区,链家销售（月薪5000+高提成+带薪旅游）梦想合伙人,上海链家,2月6日
14426,60-80万/年,深圳,集团副总裁/总裁助理（分管营销）,鸿威实业发展（深圳）有限公司,2月6日
14427,60-80万/年,异地招聘,城市公司总经理,成都德商达置业有限公司,2月6日
14428,60-80万/年,佛山,城市公司总经理,成都德商达置业有限公司,2月6日
14429,5-8万/月,上海,物业管理总监（总部）,仲量联行,2月6日
14430,5-6万/月,宁波,客服总监,美的地产集团,2月6日
14431,6-7万/月,宁波,投资拓展总监,美的地产集团,2月6日
14432,5-6万/月,宁波,招标采购总监,美的地产集团,2月6日
14433,5-6万/月,宁波,成本控制总监,美的地产集团,2月6日
14434,6-8万/月,宁波,产品管理总监,美的地产集团,2月6日
14435,5-6万/月,宁波,运营管理总监,美的地产集团,2月6日
14436,5-7万/月,宁波,工程品质经理,美的地产集团,2月6日
14437,5-7万/月,上海-徐汇区,销售经理,MBA招生网,2月6日
14438,5-7万/月,上海-徐汇区,采购经理,MBA招生网,2月6日
14439,10万以上/月,宁波-鄞州区,建筑设计师,宁波华侨城投资发展有限公司,2月6日
14440,10万以上/月,宁波-鄞州区,土建造价师,宁波华侨城投资发展有限公司,2月6日
14441,10-30万/月,福州,业务总监,上海财安金融服务股份有限公司福建...,2月6日
14442,60-80万/年,异地招聘,城市公司总经理,成都德商达置业有限公司,2月6日
14443,80-120万/年,深圳,华南区域总经理,成都德商达置业有限公司,2月6日
14444,7-10万/月,深圳-福田区,保险代理人（优才）,中国平安人寿保险股份有限公司深圳...,2月6日
14445,7-10万/月,深圳-福田区,保险代理人,中国平安人寿保险股份有限公司深圳...,2月6日
